DATE,CL1,CL4,MVOLNU,AAA_Yield,BAA_Yield,ICJ,VIX,BDI,GSCI,SPYDPS,SPY,BM,SP_LAST,SP_LOW,SP_HIGH,SP_OPEN,PE,SPX_12MEPS,USGG10YR,USGG3M,USGG6M,SIM
06/01/2010,83.18,83.18,4983.23,5.53,6.34,#N/A,19.16,3259,547.876,2.3608,113.714,2.1943,1137.14,1133.95,1139.19,1135.71,19.197,51.76,3.8215,0.0487,0.141,0.115384615
07/01/2010,82.66,82.66,5315.11,5.53,6.33,#N/A,19.06,3149,542.586,2.3608,114.169,2.2031,1141.69,1131.32,1142.46,1136.27,19.2741,51.76,3.8235,0.0436,0.1502,0.123076923
08/01/2010,82.75,82.75,4388.26,5.54,6.32,#N/A,18.13,3140,543.221,2.3608,114.498,2.2095,1144.98,1136.22,1145.39,1140.52,19.3297,51.76,3.8297,0.0395,0.1451,0.130769231
11/01/2010,82.52,82.52,4212.03,5.59,6.32,#N/A,17.55,3148,541.568,2.3608,114.698,2.2134,1146.98,1142.02,1149.74,1145.96,19.3637,51.76,3.818,0.0203,0.1217,0.153846154
12/01/2010,80.79,80.79,4735.83,5.48,6.22,#N/A,18.25,3160,531.539,2.3608,113.622,2.1926,1136.22,1131.77,1143.81,1143.81,19.1822,51.76,3.7108,0.0385,0.1329,0.161538462
13/01/2010,79.65,79.65,4181.87,5.56,6.3,#N/A,17.85,3175,528.592,2.3608,114.568,2.2108,1145.68,1133.18,1148.4,1137.31,19.3414,51.76,3.7908,0.0487,0.14,0.169230769
14/01/2010,79.39,79.39,3934.4,5.49,6.22,#N/A,17.63,3235,527.717,2.3608,114.846,2.2162,1148.46,1143.8,1150.41,1145.68,19.3883,51.76,3.7382,0.0507,0.1349,0.176923077
15/01/2010,78,78,4826.36,5.44,6.18,#N/A,17.91,3299,520.37,2.3608,113.603,2.1922,1136.03,1131.39,1147.77,1147.72,19.1785,51.76,3.6744,0.0517,0.137,0.184615385
19/01/2010,79.02,79.02,4644.61,5.47,6.21,#N/A,17.58,3208,522.962,2.3608,115.023,2.2196,1150.23,1135.77,1150.45,1136.03,19.4182,51.76,3.6919,0.0436,0.1319,0.215384615
20/01/2010,77.62,77.62,4779.08,5.43,6.16,#N/A,18.68,3158,515.23,2.3608,113.804,2.196,1138.04,1129.25,1147.95,1147.95,19.2119,51.76,3.6474,0.0456,0.1288,0.223076923
21/01/2010,76.08,76.08,6889.98,5.4,6.13,#N/A,22.27,3170,508.4,2.3608,111.648,2.1543,1116.48,1114.84,1141.58,1138.68,18.8476,51.77,3.5858,0.0385,0.1248,0.230769231
22/01/2010,74.54,74.54,6204.41,5.43,6.15,#N/A,27.31,3204,501.527,2.3608,109.176,2.1067,1091.76,1090.18,1115.49,1115.49,18.4308,51.76,3.6071,0.0436,0.1299,0.238461538
25/01/2010,75.26,75.26,4484.59,5.5,6.22,#N/A,25.41,3223,504.545,2.3608,109.678,2.1156,1096.78,1092.4,1102.97,1092.4,18.502,51.81,3.6265,0.0436,0.1299,0.261538462
26/01/2010,74.71,74.71,4700.75,5.51,6.24,#N/A,24.55,3205,499.998,2.3608,109.217,2.1067,1092.17,1089.86,1103.69,1095.8,18.4245,51.8,3.6188,0.0608,0.138,0.269230769
27/01/2010,73.67,73.67,5294.15,5.51,6.23,#N/A,23.14,3118,492.253,2.3608,109.75,2.117,1097.5,1083.11,1099.51,1091.94,18.5138,51.81,3.6479,0.069,0.1522,0.276923077
28/01/2010,73.64,73.64,5483.77,5.55,6.25,#N/A,23.73,2963,490.047,2.3608,108.453,2.092,1084.53,1078.46,1100.22,1096.93,18.2948,51.81,3.6344,0.069,0.137,0.284615385
29/01/2010,72.89,72.89,5697.12,5.5,6.2,#N/A,24.62,2848,486.145,2.3608,107.387,2.0687,1073.87,1071.59,1096.45,1087.61,18.0765,52.04,3.5844,0.069,0.142,0.292307692
01/02/2010,74.43,74.43,4131.36,5.57,6.25,#N/A,22.59,2745,493.23,2.3608,108.919,2.0958,1089.19,1073.89,1089.38,1073.89,18.2466,53,3.6501,0.0842,0.1542,0.315384615
02/02/2010,77.23,77.23,4784.91,5.54,6.23,#N/A,21.48,2691,507.279,2.3608,110.332,2.123,1103.32,1087.96,1104.73,1090.05,18.4839,53,3.6405,0.0872,0.1593,0.323076923
03/02/2010,76.98,76.98,4287.91,5.61,6.31,#N/A,21.6,2673,504.115,2.3608,109.728,2.1114,1097.28,1093.97,1102.72,1100.67,18.3825,53,3.7047,0.0872,0.1613,0.330769231
04/02/2010,73.14,73.14,5865.37,5.54,6.24,#N/A,26.08,2685,485.858,2.3608,106.311,2.0451,1063.11,1062.78,1097.25,1097.25,17.8094,53.01,3.6058,0.0842,0.1481,0.338461538
05/02/2010,71.19,71.19,6339.58,5.51,6.21,#N/A,26.11,2715,475.646,2.3608,106.619,2.0511,1066.19,1044.5,1067.13,1064.12,17.8617,53,3.5654,0.0852,0.1481,0.346153846
08/02/2010,71.89,71.89,4153.81,5.55,6.26,#N/A,26.51,2722,480.7,2.3608,105.674,2.0325,1056.74,1056.51,1071.2,1065.51,17.7048,53,3.5597,0.0892,0.1613,0.369230769
09/02/2010,73.75,73.75,5107.99,5.6,6.32,#N/A,26,2706,490.153,2.3608,107.052,2.0589,1070.52,1060.06,1079.28,1060.06,17.9355,53,3.6448,0.0963,0.1674,0.376923077
10/02/2010,74.52,74.52,4255.27,5.66,6.38,#N/A,25.4,2630,494.059,2.3608,106.813,2.0543,1068.13,1059.34,1073.67,1069.68,17.8953,53,3.6897,0.0994,0.1735,0.384615385
11/02/2010,75.28,75.28,4440.18,5.7,6.43,#N/A,23.96,2575,501.588,2.3608,107.847,2.0742,1078.47,1060.59,1080.04,1067.1,18.068,53.01,3.7155,0.0933,0.1705,0.392307692
12/02/2010,74.13,74.13,4612.45,5.67,6.41,#N/A,22.73,2571,495.592,2.3608,107.551,2.0685,1075.51,1062.97,1077.81,1075.95,18.0183,53.01,3.6928,0.0872,0.1654,0.4
16/02/2010,77.01,77.01,4173.6,5.65,6.39,#N/A,22.25,2598,511.703,2.3608,109.487,2.0897,1094.87,1079.13,1095.67,1079.13,18.3902,52.96,3.6569,0.0862,0.1634,0.430769231
17/02/2010,77.33,77.33,4324.97,5.72,6.47,#N/A,21.72,2661,511.817,2.3608,109.951,2.0986,1099.51,1094.72,1101.03,1096.14,18.468,52.96,3.7307,0.0872,0.1766,0.438461538
18/02/2010,79.06,79.06,3954.81,5.75,6.51,#N/A,20.63,2704,518.554,2.3608,110.675,2.1124,1106.75,1097.48,1108.24,1099.03,18.5901,52.96,3.8012,0.1065,0.1959,0.446153846
19/02/2010,79.81,79.81,4022.72,5.7,6.43,#N/A,20.02,2714,521.976,2.3608,110.917,2.1169,1109.17,1100.8,1112.42,1105.49,18.6309,52.96,3.7726,0.0943,0.1827,0.453846154
22/02/2010,80.16,80.16,3847.12,5.72,6.45,#N/A,19.94,2721,522.396,2.3608,110.801,2.1147,1108.01,1105.38,1112.29,1110,18.6115,52.96,3.7955,0.0842,0.1756,0.476923077
23/02/2010,78.86,78.86,4529.21,5.61,6.34,#N/A,21.37,2724,513.254,2.3608,109.46,2.0892,1094.6,1092.18,1108.58,1107.49,18.3866,52.96,3.6834,0.1045,0.1806,0.484615385
24/02/2010,80,80,4179.25,5.62,6.35,#N/A,20.27,2707,518.764,2.3608,110.524,2.1095,1105.24,1095.5,1106.42,1095.89,18.5658,52.96,3.6909,0.1095,0.1756,0.492307692
25/02/2010,78.17,78.17,4562.82,5.56,6.28,#N/A,20.1,2711,508.514,2.3608,110.294,2.1051,1102.94,1086.02,1103.5,1101.24,18.5279,52.96,3.6324,0.1146,0.1756,0.5
26/02/2010,79.66,79.66,4265.52,5.51,6.23,#N/A,19.5,2738,517.484,2.3608,110.449,2.1081,1104.49,1097.56,1107.24,1103.1,18.5541,52.96,3.6117,0.1146,0.1776,0.507692308
01/03/2010,78.7,78.7,3877.87,5.54,6.26,#N/A,19.26,2760,512.744,2.3608,111.571,2.1269,1115.71,1105.36,1116.11,1105.36,18.7342,53.11,3.6079,0.1227,0.1766,0.530769231
02/03/2010,79.68,79.68,4216.52,5.53,6.26,#N/A,19.06,2792,518.57,2.3608,111.831,2.1319,1118.31,1116.51,1123.46,1117.01,18.7781,53.11,3.6041,0.1197,0.1756,0.538461538
03/03/2010,80.87,80.87,3925.53,5.54,6.26,#N/A,18.83,2911,525.444,2.3608,111.879,2.1328,1118.79,1116.58,1125.64,1119.36,18.786,53.11,3.6173,0.1349,0.1806,0.546153846
04/03/2010,80.21,80.21,4009.52,5.51,6.23,#N/A,18.72,3121,519.727,2.3608,112.297,2.1406,1122.97,1116.66,1123.73,1119.12,18.8201,53.25,3.6022,0.1349,0.1857,0.553846154
05/03/2010,81.5,81.5,4188.47,5.58,6.3,#N/A,17.42,3242,526.342,2.3608,113.87,2.1705,1138.7,1125.12,1139.38,1125.12,19.0853,53.24,3.6796,0.143,0.1908,0.561538462
08/03/2010,81.87,81.87,3792.5,5.59,6.31,#N/A,17.79,3259,527.739,2.3608,113.85,2.1702,1138.5,1136.77,1141.05,1138.4,19.0828,53.24,3.7157,0.145,0.1959,0.584615385
09/03/2010,81.49,81.49,5256.63,5.6,6.32,#N/A,17.92,3210,525.159,2.3608,114.045,2.1739,1140.45,1134.9,1145.37,1137.56,19.115,53.24,3.7005,0.145,0.201,0.592307692
10/03/2010,82.09,82.09,5472.72,5.61,6.32,#N/A,18.57,3230,527.655,2.3608,114.561,2.1835,1145.61,1140.09,1148.26,1140.22,19.2042,53.22,3.7215,0.145,0.202,0.6
11/03/2010,82.11,82.11,4743.26,5.58,6.29,#N/A,18.06,3316,526.539,2.3608,115.024,2.1923,1150.24,1138.99,1150.24,1143.96,19.2817,53.22,3.7272,0.145,0.207,0.607692308
12/03/2010,81.24,81.24,4960.98,5.55,6.26,#N/A,17.58,3506,523.803,2.3608,114.999,2.1919,1149.99,1146.97,1153.41,1151.71,19.2776,53.22,3.7006,0.142,0.2162,0.615384615
15/03/2010,79.8,79.8,4192.76,5.56,6.27,#N/A,18,3574,516.406,2.3608,115.051,2.1926,1150.51,1141.45,1150.98,1148.53,19.2832,53.24,3.6949,0.145,0.2263,0.638461538
16/03/2010,81.7,81.7,4424.35,5.51,6.21,#N/A,17.69,3498,525.568,2.3608,115.946,2.2096,1159.46,1150.35,1160.28,1150.83,19.4328,53.24,3.6493,0.1552,0.2314,0.646153846
17/03/2010,82.93,82.93,4953.56,5.48,6.18,#N/A,16.91,3427,532.198,2.3608,116.621,2.2225,1166.21,1159.94,1169.84,1159.94,19.5461,53.24,3.6361,0.1471,0.2264,0.653846154
18/03/2010,82.2,82.2,4221.45,5.5,6.2,#N/A,16.62,3396,529.381,1.9215,116.583,2.2218,1165.83,1161.16,1167.77,1166.13,19.5399,53.24,3.6759,0.145,0.2314,0.661538462
19/03/2010,80.68,80.68,5778.81,5.49,6.19,#N/A,16.97,3379,521.499,1.9215,115.99,2.2104,1159.9,1155.33,1169.2,1166.68,19.4401,53.24,3.6892,0.144,0.2345,0.669230769
22/03/2010,81.25,81.25,4286.24,5.48,6.17,#N/A,16.87,3337,522.776,1.9215,116.581,2.2177,1165.81,1152.88,1167.82,1157.25,19.5748,53.17,3.6588,0.1369,0.2314,0.692307692
23/03/2010,81.91,81.91,4426.49,5.51,6.2,#N/A,16.35,3280,522.87,1.9215,117.417,2.2336,1174.17,1163.83,1174.72,1166.47,19.7152,53.17,3.6854,0.1247,0.2264,0.7
24/03/2010,80.61,80.61,4711.32,5.63,6.32,#N/A,17.55,3243,516.92,1.9215,116.772,2.2213,1167.72,1166.01,1173.04,1172.7,19.6068,53.17,3.8524,0.1329,0.2284,0.707692308
25/03/2010,80.53,80.53,5650.31,5.69,6.38,#N/A,18.4,3177,515.11,1.9215,116.573,2.2178,1165.73,1165.09,1180.69,1170.03,19.5754,53.16,3.8777,0.1298,0.2314,0.715384615
26/03/2010,80,80,4694.44,5.66,6.35,#N/A,17.77,3098,512.986,1.9215,116.659,2.2194,1166.59,1161.48,1173.93,1167.58,19.585,53.18,3.8468,0.1349,0.2314,0.723076923
29/03/2010,82.17,82.17,4364.73,5.66,6.37,#N/A,17.59,3021,524.585,1.9215,117.322,2.2304,1173.22,1167.71,1174.85,1167.71,19.5246,53.79,3.8643,0.1258,0.2263,0.746153846
30/03/2010,82.37,82.37,4091.27,5.65,6.36,#N/A,17.13,2982,526.462,1.9215,117.327,2.2305,1173.27,1168.92,1177.83,1173.75,19.5255,53.79,3.8566,0.145,0.2314,0.753846154
31/03/2010,83.76,83.76,4630.51,5.62,6.31,#N/A,17.59,2998,530.159,1.9215,116.943,2.2044,1169.43,1165.77,1174.56,1171.75,17.7179,61.85,3.8257,0.1501,0.2314,0.761538462
01/04/2010,84.87,84.87,3942.19,5.62,6.33,#N/A,17.47,2991,537.71,1.9215,117.81,2.22,1178.1,1170.69,1181.43,1171.23,17.843,61.84,3.8685,0.1521,0.2314,0.769230769
05/04/2010,86.62,86.62,3785.94,5.73,6.44,#N/A,17.02,#N/A,546.555,1.9215,118.744,2.2355,1187.44,1178.71,1187.73,1178.71,17.9417,62.29,3.9859,0.1603,0.2528,0.8
06/04/2010,86.84,86.84,4090.67,5.73,6.44,#N/A,16.23,2981,547.194,1.9215,118.944,2.2393,1189.44,1182.77,1191.8,1186.01,17.9724,62.29,3.9505,0.1633,0.2487,0.807692308
07/04/2010,85.88,85.88,5117.36,5.62,6.33,#N/A,16.62,2947,544.103,1.9215,118.245,2.2262,1182.45,1177.25,1189.6,1188.23,17.8672,62.29,3.8531,0.1603,0.2324,0.815384615
08/04/2010,85.39,85.39,4753.21,5.64,6.34,#N/A,16.48,2922,540.732,1.9215,118.644,2.2338,1186.44,1175.12,1188.55,1181.75,17.9275,62.29,3.8901,0.1552,0.2314,0.823076923
09/04/2010,84.92,84.92,4523.47,5.62,6.33,#N/A,16.14,2913,542.137,1.9215,119.437,2.2486,1194.37,1187.15,1194.66,1187.47,18.0471,62.29,3.8825,0.1471,0.2284,0.830769231
12/04/2010,84.34,84.34,4650.92,5.58,6.27,#N/A,15.58,2911,542.524,1.9215,119.648,2.2526,1196.48,1194.71,1199.2,1194.94,18.0776,62.29,3.8417,0.1349,0.2263,0.853846154
13/04/2010,84.05,84.05,5396.5,5.55,6.24,#N/A,16.2,2928,543.921,1.9215,119.73,2.2542,1197.3,1188.82,1199.04,1195.94,18.0902,62.29,3.8204,0.145,0.2304,0.861538462
14/04/2010,85.84,85.84,5776.3,5.59,6.28,#N/A,15.59,2966,552.412,1.9215,121.065,2.2793,1210.65,1198.69,1210.65,1198.69,18.2922,62.29,3.8593,0.1501,0.2314,0.869230769
15/04/2010,85.51,85.51,6039.21,5.6,6.28,#N/A,15.89,3001,553.306,1.9215,121.167,2.2813,1211.67,1208.5,1213.92,1210.77,18.3076,62.29,3.8321,0.1501,0.2264,0.876923077
16/04/2010,83.24,83.24,8150.21,5.54,6.22,#N/A,18.36,3009,544.175,1.9215,119.213,2.2444,1192.13,1186.77,1210.17,1210.17,18.012,62.29,3.7626,0.1511,0.2223,0.884615385
19/04/2010,81.45,81.45,6602.32,5.57,6.25,#N/A,17.34,3002,534.89,1.9215,119.752,2.2547,1197.52,1183.68,1197.87,1192.06,18.0927,62.29,3.7974,0.1461,0.2162,0.907692308
20/04/2010,83.45,83.45,5371.1,5.55,6.22,#N/A,15.73,2998,540.22,1.9215,120.717,2.2728,1207.17,1199.04,1208.58,1199.04,18.2384,62.29,3.7993,0.141,0.2182,0.915384615
21/04/2010,83.68,83.68,5733.16,5.47,6.15,#N/A,16.32,3009,541.387,1.9215,120.594,2.2705,1205.94,1198.85,1210.99,1207.16,18.2199,62.29,3.7356,0.145,0.2264,0.923076923
22/04/2010,83.7,83.7,6043.48,5.5,6.18,#N/A,16.47,3006,542.646,1.9215,120.867,2.2757,1208.67,1190.19,1210.27,1202.52,18.2613,62.29,3.7723,0.1501,0.2284,0.930769231
23/04/2010,85.12,85.12,5382.29,5.53,6.21,#N/A,16.62,3013,548.856,1.9215,121.728,2.2919,1217.28,1205.1,1217.28,1207.87,18.3914,62.29,3.8092,0.1501,0.2335,0.938461538
26/04/2010,84.2,84.2,5712.35,5.54,6.21,#N/A,17.47,3020,548.856,1.9215,121.205,2.282,1212.05,1211.07,1219.8,1217.07,18.3124,62.29,3.8054,0.1501,0.2365,0.961538462
27/04/2010,82.44,82.44,7496.73,5.42,6.1,#N/A,22.81,3203,536.915,1.9215,118.371,2.2287,1183.71,1181.62,1211.38,1209.92,17.884,62.29,3.6877,0.14,0.2365,0.969230769
28/04/2010,83.22,83.22,6343.64,5.5,6.18,#N/A,21.08,3329,538.939,1.9215,119.136,2.2431,1191.36,1181.81,1195.05,1184.59,17.9996,62.29,3.7628,0.1521,0.2314,0.976923077
29/04/2010,85.17,85.17,6148.89,5.45,6.13,#N/A,18.44,3359,544.422,1.9215,120.678,2.2721,1206.78,1193.3,1209.36,1193.3,18.2331,62.29,3.7243,0.1521,0.2314,0.984615385
30/04/2010,86.15,86.15,6284.75,5.39,6.07,#N/A,22.05,3354,549.941,1.9215,118.669,2.2341,1186.69,1186.32,1207.99,1206.77,17.8905,62.52,3.6532,0.1542,0.2314,0.992307692
03/05/2010,86.19,86.19,4946.46,5.41,6.09,#N/A,20.19,#N/A,553.034,1.9215,120.226,2.2616,1202.26,1188.58,1205.13,1188.58,18.0566,62.82,3.682,0.1603,0.2385,1
04/05/2010,82.74,82.74,6586.75,5.32,6.01,#N/A,23.84,3352,535.669,1.9215,117.36,2.2076,1173.6,1168.12,1197.5,1197.5,17.6257,62.83,3.5902,0.1562,0.2314,1
05/05/2010,79.97,79.97,6726.66,5.28,5.98,#N/A,24.91,3379,521.811,1.9215,116.59,2.1931,1165.9,1158.15,1175.95,1169.24,17.5099,62.83,3.5388,0.1461,0.2131,1
06/05/2010,77.11,77.11,10269.63,5.09,5.82,#N/A,32.8,3468,508.652,1.9215,112.815,2.122,1128.15,1065.79,1167.58,1164.38,16.9443,62.82,3.3938,0.1045,0.1705,1
07/05/2010,75.11,75.11,9413.83,5.26,6,#N/A,40.95,3608,503.471,1.9215,111.088,2.0896,1110.88,1094.15,1135.13,1127.04,16.6854,62.82,3.4255,0.1197,0.1918,1
10/05/2010,76.8,76.8,7021.9,5.35,6.1,#N/A,28.84,3707,514.818,1.9215,115.973,2.1813,1159.73,1122.27,1163.85,1122.27,17.4155,62.83,3.5406,0.145,0.2213,1
11/05/2010,76.37,76.37,5835.02,5.37,6.14,#N/A,28.32,3822,516.819,1.9215,115.579,2.1739,1155.79,1147.71,1170.48,1156.39,17.3562,62.84,3.5235,0.1471,0.2203,1
12/05/2010,75.65,75.65,5274.45,5.41,6.17,#N/A,25.52,3888,520.948,1.9215,117.167,2.2038,1171.67,1155.43,1172.87,1155.43,17.5946,62.84,3.571,0.1501,0.2162,1
13/05/2010,74.4,74.4,4865.61,5.39,6.15,#N/A,26.68,3914,519.576,1.9215,115.744,2.1772,1157.44,1156.14,1173.57,1170.04,17.3764,62.86,3.5261,0.1552,0.2182,1
14/05/2010,71.61,71.61,6009.19,5.24,6.03,#N/A,31.24,3929,501.568,1.9215,113.568,2.1363,1135.68,1126.14,1157.19,1157.19,17.0496,62.86,3.4534,0.145,0.207,1
17/05/2010,70.08,70.08,5965.46,5.28,6.06,#N/A,30.84,3922,487.395,1.9215,113.694,2.1386,1136.94,1114.96,1141.88,1136.52,17.0683,62.86,3.4869,0.1511,0.2192,1
18/05/2010,69.41,69.41,6200.03,5.19,5.99,#N/A,33.55,3882,486.963,1.9215,112.08,2.1083,1120.8,1117.2,1148.66,1138.78,16.8259,62.86,3.3462,0.1603,0.2213,1
19/05/2010,69.87,69.87,6715.21,5.18,6.01,#N/A,35.32,3832,481.968,1.9215,111.505,2.0975,1115.05,1100.66,1124.27,1119.57,16.7398,62.86,3.3682,0.1623,0.2182,1
20/05/2010,68.01,68.01,8299.57,5.13,5.99,#N/A,45.79,3803,473.943,1.9215,107.159,2.0157,1071.59,1071.58,1107.34,1107.34,16.0874,62.86,3.2126,0.1552,0.206,1
21/05/2010,70.04,70.04,8004.83,5.05,5.96,#N/A,40.1,3844,473.744,1.9215,108.769,2.046,1087.69,1055.9,1090.16,1067.26,16.3285,62.86,3.2379,0.1521,0.2121,1
24/05/2010,70.21,70.21,5221.67,5.1,6.02,#N/A,38.32,3943,473.788,1.9215,107.365,2.0195,1073.65,1072.7,1089.95,1084.78,16.1196,62.85,3.1942,0.145,0.2121,1
25/05/2010,68.75,68.75,7343.56,5.09,5.99,#N/A,34.61,4187,465.456,1.9215,107.403,2.0201,1074.03,1040.78,1074.75,1067.42,16.1251,62.85,3.1578,0.1532,0.2182,1
26/05/2010,71.51,71.51,7065.05,5.18,6.08,#N/A,35.02,4209,477.316,1.9215,106.795,2.0087,1067.95,1065.59,1090.75,1075.51,16.0336,62.85,3.1886,0.1603,0.2213,1
27/05/2010,74.55,74.55,5510.13,5.31,6.23,#N/A,29.68,4156,492.231,1.9215,110.306,2.0747,1103.06,1074.27,1103.52,1074.27,16.5621,62.85,3.3605,0.1603,0.2264,1
28/05/2010,73.97,73.97,5072.55,5.28,6.2,#N/A,32.07,4078,488.193,1.9215,108.941,2.049,1089.41,1084.78,1102.59,1102.59,16.3571,62.85,3.2922,0.1552,0.2182,1
01/06/2010,72.58,72.58,5317.25,5.26,6.21,#N/A,35.54,4074,481.107,1.9215,107.071,2.0136,1070.71,1069.89,1094.77,1087.3,16.0535,63.04,3.2591,0.146,0.2111,1
02/06/2010,72.86,72.86,5135.56,5.31,6.26,#N/A,30.17,4041,482.984,1.9215,109.838,2.0656,1098.38,1072.03,1098.56,1073.01,16.4681,63.04,3.34,0.14,0.2162,1
03/06/2010,74.61,74.61,4998.15,5.34,6.31,#N/A,29.46,3933,490.01,1.9215,110.283,2.0734,1102.83,1091.81,1105.67,1098.82,16.5122,63.17,3.3639,0.1349,0.2162,1
04/06/2010,71.51,71.51,6310.23,5.18,6.15,#N/A,35.48,3844,474.796,1.9215,106.488,2.002,1064.88,1060.5,1098.43,1098.43,15.9426,63.18,3.2023,0.1207,0.207,1
07/06/2010,71.44,71.44,5580.51,5.18,6.17,#N/A,36.57,3733,475.16,1.9215,105.047,1.9749,1050.47,1049.86,1071.36,1065.84,15.7263,63.18,3.1422,0.1065,0.2009,1
08/06/2010,71.99,71.99,6307.28,5.17,6.17,#N/A,33.7,3579,478.265,1.9215,106.2,1.9966,1062,1042.17,1063.15,1050.81,15.899,63.18,3.1857,0.1065,0.1827,0.992307692
09/06/2010,74.38,74.38,6336.18,5.19,6.2,#N/A,33.73,3514,488.839,1.9215,105.569,1.9847,1055.69,1052.25,1077.74,1062.75,15.8046,63.18,3.1729,0.0903,0.1695,0.984615385
10/06/2010,75.48,75.48,5243.37,5.31,6.34,#N/A,30.57,3423,495.111,1.9215,108.684,2.0395,1086.84,1058.77,1087.85,1058.77,16.3365,63.14,3.3193,0.0801,0.1705,0.976923077
11/06/2010,73.78,73.78,4087.35,5.19,6.28,#N/A,28.79,3288,493.099,1.9215,109.16,2.0484,1091.6,1077.12,1092.25,1082.65,16.4073,63.14,3.2346,0.069,0.1532,0.969230769
14/06/2010,75.12,75.12,4490.5,5.27,6.34,#N/A,28.58,3115,500.102,1.9215,108.963,2.0453,1089.63,1089.03,1105.91,1095,16.3782,63.13,3.2529,0.0507,0.138,0.946153846
15/06/2010,76.94,76.94,4629.15,5.28,6.37,#N/A,25.87,3020,507.956,1.9215,111.523,2.0934,1115.23,1091.21,1115.59,1091.21,16.7633,63.13,3.3025,0.071,0.1613,0.938461538
16/06/2010,77.67,77.67,5022.44,5.23,6.34,#N/A,25.92,2893,511.523,1.9215,111.461,2.0922,1114.61,1107.13,1118.74,1114.02,16.7537,63.13,3.2601,0.0892,0.1573,0.930769231
17/06/2010,76.79,76.79,4602.64,5.15,6.25,#N/A,25.05,2784,511.634,2.1251,111.604,2.0949,1116.04,1105.87,1117.72,1115.98,16.775,63.13,3.1887,0.0872,0.1583,0.923076923
18/06/2010,77.18,77.18,4957.86,5.18,6.28,#N/A,23.95,2694,510.564,2.1251,111.751,2.0976,1117.51,1113.93,1121.01,1116.16,16.7951,63.14,3.2195,0.0943,0.1603,0.915384615
21/06/2010,77.82,77.82,4476.32,5.18,6.28,#N/A,24.88,2601,512.832,2.1251,111.32,2.088,1113.2,1108.24,1131.23,1122.79,16.7647,63.02,3.2414,0.1075,0.1654,0.892307692
22/06/2010,77.21,77.21,4554.22,5.11,6.22,#N/A,27.05,2547,508.705,2.1251,109.531,2.0545,1095.31,1094.18,1118.5,1113.9,16.4953,63.02,3.1664,0.1126,0.1786,0.884615385
23/06/2010,76.35,76.35,4572.01,5.07,6.18,#N/A,26.91,2515,500.428,2.1251,109.204,2.0483,1092.04,1085.31,1099.64,1095.57,16.4457,63.02,3.119,0.1197,0.1806,0.876923077
24/06/2010,76.51,76.51,4916.11,5.1,6.22,#N/A,29.74,2502,501.804,2.1251,107.369,2.0138,1073.69,1071.6,1090.93,1090.93,16.1682,63.02,3.1371,0.1207,0.1827,0.869230769
25/06/2010,78.86,78.86,7288.9,5.06,6.21,#N/A,28.53,2501,511.859,2.1251,107.676,2.0195,1076.76,1067.89,1083.56,1075.1,16.2096,63.04,3.1078,0.1268,0.1908,0.861538462
28/06/2010,78.25,78.25,4043.23,5.01,6.15,#N/A,29,2482,508.367,2.1251,107.457,2.0169,1074.57,1071.45,1082.6,1077.5,16.0642,63.66,3.021,0.1349,0.1959,0.838461538
29/06/2010,75.94,75.94,6265.33,4.94,6.09,#N/A,34.13,2447,493.657,2.1251,104.124,1.9543,1041.24,1035.18,1071.1,1071.1,15.5656,63.66,2.9491,0.1369,0.2111,0.830769231
30/06/2010,75.63,75.63,5256.42,4.91,6.05,#N/A,34.54,2406,495.177,2.1251,103.071,1.9019,1030.71,1028.33,1048.08,1040.56,14.2037,67.2,2.9311,0.1704,0.2172,0.823076923
01/07/2010,72.95,72.95,6478.53,4.86,5.98,#N/A,32.86,2351,484.206,2.1251,102.737,1.8945,1027.37,1010.91,1033.58,1031.1,14.1505,67.22,2.947,0.1653,0.2172,0.815384615
02/07/2010,72.14,72.14,3995.3,4.94,6.04,#N/A,30.12,2280,480.314,2.1251,102.258,1.8848,1022.58,1015.93,1032.95,1027.65,14.0594,67.35,2.977,0.1603,0.2091,0.807692308
06/07/2010,71.98,71.98,4855.1,4.89,6,#N/A,29.65,2127,480.775,2.1251,102.806,1.8953,1028.06,1018.35,1042.5,1028.09,14.1,67.55,2.9302,0.1603,0.2111,0.776923077
07/07/2010,74.07,74.07,5098.44,4.97,6.08,#N/A,26.84,2018,491.039,2.1251,106.027,1.9546,1060.27,1028.54,1060.89,1028.54,14.5416,67.55,2.9803,0.1471,0.1908,0.769230769
08/07/2010,75.44,75.44,4648.73,5.01,6.11,#N/A,25.71,1940,497.5,2.1251,107.025,1.9731,1070.25,1058.24,1071.25,1062.92,14.6789,67.55,3.0306,0.145,0.1857,0.761538462
09/07/2010,76.09,76.09,3511.22,5.05,6.14,#N/A,24.98,1902,500.759,2.1251,107.796,1.9874,1077.96,1068.1,1078.16,1070.5,14.7852,67.55,3.052,0.145,0.1857,0.753846154
12/07/2010,74.95,74.95,3468.7,5.05,6.13,#N/A,24.43,1840,494.67,2.1251,107.875,1.9889,1078.75,1070.45,1080.78,1077.23,14.7964,67.54,3.0628,0.1369,0.1857,0.730769231
13/07/2010,77.15,77.15,4735.37,5.1,6.18,#N/A,24.56,1790,505.446,2.1251,109.534,2.0195,1095.34,1080.65,1099.46,1080.65,15.0242,67.54,3.1208,0.142,0.1888,0.723076923
